FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0112818,"Helen Prejean, Tim Robbins","Susan Sarandon, Sean Penn, Robert Prosky","A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.",English,"United Kingdom, United States",Won 1 Oscar. 23 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_SX300.jpg
tt0037635,"John Baines, Angus MacPhail, T.E.B. Clarke","Mervyn Johns, Michael Redgrave, Roland Culver","The guests invited to weekend in the country share their supernatural stories, beginning with Walter Craig , who senses impending doom as his half-remembered recurring dream turns into reality.","English, French",United Kingdom,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYTY2OTJjZjgtMzExMy00MWJlLTg2N2ItM2NhMDQxNTNkNjFhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0094964,"David Cronenberg, Norman Snider, Bari Wood","Jeremy Irons, Geneviève Bujold, Heidi von Palleske","Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.",English,Canada,20 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BYTY4MTVhZGEtNGUyMS00Y2ZhLTlmN2EtMWI1YTYxMGYyN2I1XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
tt0067445,"Thomas Mann, Luchino Visconti, Nicola Badalucco","Dirk Bogarde, Romolo Valli, Mark Burns","While recovering in Venice, sickly composer Gustav von Aschenbach becomes dangerously fixated with teenager Tadzio.","English, Italian, Polish, French, Russian, German","Italy, France",Nominated for 1 Oscar. 18 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BYjUwNDc3OWItODI5Yy00NzdkLTgxMzgtZGE5NWQ4OWQ3MTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
tt0043458,"Arthur Miller, Stanley Roberts","Fredric March, Mildred Dunnock, Kevin McCarthy",An over-the-hill salesman faces a personal turning point when he loses his job and attempts to make peace with his family.,English,United States,Nominated for 5 Oscars. 7 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BNzY1Y2JjOGEtZmVjZi00YWEwLTlkZDMtNGMwYmJkODUzNmRjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0092337,N/A,"Artur Barcis, Olgierd Lukaszewicz, Olaf Lubaszenko","Ten television drama films, each one based on one of the Ten Commandments.",Polish,"Poland, West Germany",9 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0066122,"Jerzy Skolimowski, Jerzy Gruza, Boleslaw Sulik","Jane Asher, John Moulder-Brown, Karl Michael Vogler","15-year-old dropout Mike takes a job at Newford Baths, where inappropriate sexual behaviour abounds, and becomes obsessed with his coworker Susan.",English,"United Kingdom, West Germany",Nominated for 1 BAFTA Film Award1 nomination total,https://m.media-amazon.com/images/M/MV5BMmU1Y2QwYjUtZWYwZC00MGQyLWE4OWUtYWMwMGQ2NzUxNjkxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
tt0077416,"Michael Cimino, Deric Washburn, Louis Garfinkle","Robert De Niro, Christopher Walken, John Cazale",An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,"English, Vietnamese, French, Russian, Cantonese","United States, United Kingdom",Won 5 Oscars. 24 wins & 27 nominations total,https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0051525,"Nedrick Young, Harold Jacob Smith","Tony Curtis, Sidney Poitier, Theodore Bikel","Two escaped convicts chained together, white and black, must learn to get along in order to elude capture.",English,United States,Won 2 Oscars. 16 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BYTNjNTU1Y2MtZGM2MS00MGFjLWIzYjUtOTM2YmIzYTk1MDI2XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg
tt0068473,"James Dickey, John Boorman","Jon Voight, Burt Reynolds, Ned Beatty","Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.",English,United States,Nominated for 3 Oscars. 3 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BZjBhYzU3NWItOWZjMy00NjI5LWFmYmItZmIyOWFlMDIxMWNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0089017,Leora Barish,"Rosanna Arquette, Madonna, Aidan Quinn",A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself.,English,United States,Won 1 BAFTA Film Award1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNTViMzE5MmQtNWUwNC00NWNkLWIxMWUtYzM5NWRmOTk5MDQ2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0031225,"Felix Jackson, Gertrude Purcell, Henry Myers","Marlene Dietrich, James Stewart, Mischa Auer","Deputy sheriff Destry tames the town of Bottle Neck, including saloon singer Frenchy.","English, Russian",United States,1 win,https://m.media-amazon.com/images/M/MV5BMjlhOTRlMTctMmNkYy00NDFiLTg5NzItZjcyMTA5ZDYyMDBlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0046911,"Pierre Boileau, Thomas Narcejac, Henri-Georges Clouzot","Simone Signoret, Véra Clouzot, Paul Meurisse",The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,"French, English",France,4 wins,https://m.media-amazon.com/images/M/MV5BZDVlZDdjNDktN2M4ZC00NjdkLThiMDctM2FiZWNlYjIzNDExXkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_SX300.jpg
tt0046912,Frederick Knott,"Ray Milland, Grace Kelly, Robert Cummings",A former tennis player tries to arrange his wife's murder after learning of her affair.,English,United States,Nominated for 1 BAFTA Film Award5 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0058249,"Octave Mirbeau, Luis Buñuel, Jean-Claude Carrière","Jeanne Moreau, Georges Géret, Michel Piccoli","A sophisticated and self-assured woman from Paris joins a middle-class rural estate as a maid and causes quite a stir among the variously uptight, perverse and violent inhabitants.",French,"France, Italy",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BNDU2NTU3ODYtODY4Ny00N2VlLTlkYTItYTUyNjVhOTYxOWRhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0042619,"Georges Bernanos, Robert Bresson","Claude Laydu, Nicole Ladmiral, Jean Riveyre",A young priest taking over the parish at Ambricourt tries to fulfill his duties even as he fights a mysterious stomach ailment.,French,France,Nominated for 1 BAFTA Film Award7 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZWI1MDM5NjYtNDg3NC00MDIxLTlkYzItODYwYmU4MTQxM2FhXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg
tt0095016,"Roderick Thorp, Jeb Stuart, Steven E. de Souza","Bruce Willis, Alan Rickman, Bonnie Bedelia",An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,"English, German, Italian, Japanese",United States,Nominated for 4 Oscars. 8 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0083833,Barry Levinson,"Steve Guttenberg, Mickey Rourke, Kevin Bacon",A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.,English,United States,Nominated for 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BYzcwMGNhNDMtYjVlOC00NjA4LTk1M2MtOTI2OGVmMDMxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0023948,"Frances Marion, Herman J. Mankiewicz, George S. Kaufman","Marie Dressler, John Barrymore, Wallace Beery","Affluent Millicent and Oliver Jordan throw a dinner for a handful of wealthy and/or well-born acquaintances, each of whom has much to reveal.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTNmMGE3ZWItYWE1ZS00NmQ0LTliMTctZWQ3NWYyYmVjYWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0061578,"Nunnally Johnson, Lukas Heller, E.M. Nathanson","Lee Marvin, Ernest Borgnine, Charles Bronson","During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.","English, German, French, Spanish, Latin","United Kingdom, United States",Won 1 Oscar. 4 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0066999,"Harry Julian Fink, Rita M. Fink, Dean Riesner","Clint Eastwood, Andrew Robinson, Harry Guardino","When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath.",English,United States,2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0095031,"Dale Launer, Stanley Shapiro, Paul Henning","Steve Martin, Michael Caine, Glenne Headly",Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of fifty thousand dollars first.,"English, French",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTYyNDk2NDE0OV5BMl5BanBnXkFtZTcwNjQ0NzQzNA@@._V1_SX300.jpg
tt0068361,"Luis Buñuel, Jean-Claude Carrière","Fernando Rey, Delphine Seyrig, Paul Frankeur","A surreal, virtually plotless series of dreams centered around six middle-class people and their consistently interrupted attempts to have a meal together.","French, Spanish, Latin","France, Italy, Spain",Won 1 Oscar. 8 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYzQ5NjJiYWQtYjAzMC00NGU0LWFlMDYtNGFiYjFlMWI1NWM0XkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_SX300.jpg
tt0019823,"Julien Josephson, De Leon Anthony, Louis N. Parker","George Arliss, Doris Lloyd, David Torrence",Prime Minister of Great Britain Benjamin Disraeli outwits the subterfuge of the Russians and chicanery at home in order to secure the purchase of the Suez Canal.,English,United States,Won 1 Oscar. 3 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTc1NTAxOTExMV5BMl5BanBnXkFtZTgwMDk1MjgwMjE@._V1_SX300.jpg
tt0069737,"Bibhutibhushan Bandyopadhyay, Satyajit Ray","Soumitra Chatterjee, Bobita, Sandhya Roy","As food shortages reach catastrophic proportions, Gangacharan attempts to preserve his privileged situation, while his generous wife, Ananga, conversely tries to help and support the community.",Bengali,India,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODZjNzgyZmEtYWUxMC00MTQyLTg2MmUtNjc1ZTY4MmVlNzUzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
tt0082269,"Daniel Odier, Jean-Jacques Beineix, Jean Van Hamme","Wilhelmenia Fernandez, Frédéric Andréi, Richard Bohringer","Two tapes, two Parisian mob killers, one corrupt policeman, an opera fan, a teenage thief, and the coolest philosopher ever filmed all twist their way through an intricate and stylish French-language thriller.","French, English, Italian, Latin",France,Nominated for 1 BAFTA Film Award8 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNjRjOGNlMjYtZDVmOC00ODZlLWE3MDAtNzM2NmZjY2YwNDQ0XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
tt0055913,"Alfredo Giannetti, Ennio De Concini, Pietro Germi","Marcello Mastroianni, Daniela Rocca, Stefania Sandrelli","A married Sicilian baron falls in love with his cousin and vows to wed her, but with divorce illegal he must concoct a crime of passion to do away with his wife.",Italian,Italy,Won 1 Oscar. 12 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTIwNTY3OTIxNV5BMl5BanBnXkFtZTcwOTY1MzgyMQ@@._V1_SX300.jpg
tt0097216,Spike Lee,"Danny Aiello, Ossie Davis, Ruby Dee","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.","English, Italian, Spanish, Korean",United States,Nominated for 2 Oscars. 21 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BODA2MjU1NTI1MV5BMl5BanBnXkFtZTgwOTU4ODIwMjE@._V1_SX300.jpg
tt0022835,"Samuel Hoffenstein, Percy Heath, Robert Louis Stevenson","Fredric March, Miriam Hopkins, Rose Hobart",Dr. Jekyll faces horrible consequences when he lets his dark side run wild with a potion that transforms him into the animalistic Mr. Hyde.,English,United States,Won 1 Oscar. 4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTc1MjE3NTMxNV5BMl5BanBnXkFtZTgwMTQ0NzkxMjE@._V1_SX300.jpg
tt0057012,"Stanley Kubrick, Terry Southern, Peter George","Peter Sellers, George C. Scott, Sterling Hayden","An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.","English, Russian","United Kingdom, United States",Nominated for 4 Oscars. 14 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0059113,"Boris Pasternak, Robert Bolt","Omar Sharif, Julie Christie, Geraldine Chaplin","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.","English, Russian, French","Italy, United Kingdom, United States",Won 5 Oscars. 21 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0027532,"Sinclair Lewis, Sidney Howard, Robert Wyler","Walter Huston, Ruth Chatterton, Paul Lukas",A retired auto manufacturer and his wife take a long-planned European vacation only to find that they want very different things from life.,"English, French, German, Italian",United States,Won 1 Oscar. 3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNTIzOWU0NWUtN2Y2ZC00N2U2LTliMzQtZWNjNmZkNTc4YTU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0053779,"Federico Fellini, Ennio Flaiano, Tullio Pinelli","Marcello Mastroianni, Anita Ekberg, Anouk Aimée",A series of stories following a week in the life of a philandering tabloid journalist living in Rome.,"Italian, English, French, German","Italy, France",Won 1 Oscar. 11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0119008,"Joseph D. Pistone, Richard Woodley, Paul Attanasio","Al Pacino, Johnny Depp, Michael Madsen","An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.","English, Italian, Japanese",United States,Nominated for 1 Oscar. 2 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
tt0061589,D.A. Pennebaker,"Bob Dylan, Albert Grossman, Bob Neuwirth","Documentary covering Bob Dylan's 1965 tour of England, which includes appearances by Joan Baez and Donovan.",English,United States,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTgyZjJmYmItZThjZS00ODkzLTg5ZDYtOGJkOWY1NzA0MDNjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0036775,"Billy Wilder, Raymond Chandler, James M. Cain","Fred MacMurray, Barbara Stanwyck, Edward G. Robinson","A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.",English,United States,Nominated for 7 Oscars. 2 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZGRiNGQ0NzUtZjczMS00ZjIzLWI4NjAtY2ZiNTM2MGQxZGFiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0090967,Jim Jarmusch,"Tom Waits, John Lurie, Roberto Benigni","Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.","English, Italian, French","United States, West Germany",4 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_SX300.jpg
tt0021814,"Bram Stoker, Hamilton Deane, John L. Balderston","Bela Lugosi, Helen Chandler, David Manners","Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.","English, Hungarian, Latin",United States,5 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BNTg5NjkxMjUxNF5BMl5BanBnXkFtZTgwNzk1NDc2MTE@._V1_SX300.jpg
tt0120449,"Erick Zonca, Roger Bohbot, Virginie Wagon","Élodie Bouchez, Natacha Régnier, Grégoire Colin",The lives of two dissimilar girls turned out in different ways.,French,France,16 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BMTcwZTZkNTUtNjk4Yi00NWJlLWJkZDEtMzMwYWQzOGU4ZTMwXkEyXkFqcGdeQXVyMTEyODk3NTgz._V1_SX300.jpg
tt0080661,Brian De Palma,"Michael Caine, Angie Dickinson, Nancy Allen","A mysterious blonde woman kills one of a psychiatrist's patients, and then goes after the high-class call girl who witnessed the murder.",English,United States,1 win & 10 nominations,https://m.media-amazon.com/images/M/MV5BN2Q2MzczNjItOTAxMS00ZDMzLThiZTktZDFjYzRhYTcyYWU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0085461,Ronald Harwood,"Albert Finney, Tom Courtenay, Edward Fox",Personal assistant Norman struggles to get deteriorating veteran actor Sir through a difficult performance of King Lear.,English,United Kingdom,Nominated for 5 Oscars. 5 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BYzc5NmIxNjItN2NjZC00Yzc2LWJjZDQtMjM2OWQwZDIzZmI2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0097239,Alfred Uhry,"Morgan Freeman, Jessica Tandy, Dan Aykroyd",An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,"English, Hebrew",United States,Won 4 Oscars. 21 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMDE2ZTY3YmUtZTFhYy00ZmU2LWI2NjktY2NmZGZlYjg5OGMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0092929,Peter Greenaway,"Bernard Hill, Joan Plowright, Juliet Stevenson","Three generations of women all share the same problem: marriage woes, and they want to put an end to it.",English,"United Kingdom, Netherlands",3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BYmRiNWE1MDgtYjE5Ny00Yjg0LTg3OGItMGUwZThhZDdjNzMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0097240,"James Fogle, Gus Van Sant, Daniel Yost","Matt Dillon, Kelly Lynch, James Le Gros",A pharmacy-robbing dope fiend and his crew pop pills and evade the law.,English,United States,12 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMDljYTNjNWItZjFjNy00OGZhLWFjNjMtZjgyZjYxZGE0NTliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0023969,"Bert Kalmar, Harry Ruby, Arthur Sheekman","Groucho Marx, Harpo Marx, Chico Marx","Rufus T. Firefly is named the dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of his wealthy backer Mrs. Teasdale, contending with two inept spies who can't seem to keep straight which side they'",English,United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
