"item","imdb","itemLabel","itemDescription","article"
"http://www.wikidata.org/entity/Q15720016","tt1346650","Bhale Raja","1969 film by Y. R. Swamy","https://en.wikipedia.org/wiki/Bhale_Raja"
"http://www.wikidata.org/entity/Q15720172","tt1369527","Maga Mommaga","1974 film by Y. R. Swamy","https://en.wikipedia.org/wiki/Maga_Mommaga"
"http://www.wikidata.org/entity/Q16134768","tt0257888","Madhuvidhu","1970 film by N. Sankaran Nair","https://en.wikipedia.org/wiki/Madhuvidhu"
"http://www.wikidata.org/entity/Q16248132","tt0275301","Dooram Arike","1980 film directed by Jeassy","https://en.wikipedia.org/wiki/Dooram_Arike"
"http://www.wikidata.org/entity/Q16249650","tt0036971","Jeevan","1944 film","https://en.wikipedia.org/wiki/Jeevan_(film)"
"http://www.wikidata.org/entity/Q16250084","tt7169860","Kandhakottai","2009 film","https://en.wikipedia.org/wiki/Kandhakottai"
"http://www.wikidata.org/entity/Q16255302","tt4108092","Window Connection","2014 film","https://en.wikipedia.org/wiki/Window_Connection"
"http://www.wikidata.org/entity/Q17198914","tt0340090","Ek Baar Chale Aao","1983 film","https://en.wikipedia.org/wiki/Ek_Baar_Chale_Aao"
"http://www.wikidata.org/entity/Q18085673","tt1431119","Nenjirukkum Varai","1967 Tamil film directed by C. V. Sridhar","https://en.wikipedia.org/wiki/Nenjirukkum_Varai_(1967_film)"
"http://www.wikidata.org/entity/Q18111083","tt0251016","Chechi","1950 film","https://en.wikipedia.org/wiki/Chechi_(film)"
"http://www.wikidata.org/entity/Q18127004","tt0319711","Kumbakarai Thangaiah","1991 Tamil film directed by Gangai Amaran","https://en.wikipedia.org/wiki/Kumbakarai_Thangaiah"
"http://www.wikidata.org/entity/Q18344210","tt0279341","Pravaham","1975 film by J. Sasikumar","https://en.wikipedia.org/wiki/Pravaham"
"http://www.wikidata.org/entity/Q18344353","tt0240836","Prema Geethangal","1981 film by Balachandra Menon","https://en.wikipedia.org/wiki/Prema_Geethangal"
"http://www.wikidata.org/entity/Q18350578","tt0230470","Love Marriage","1975 film by Hariharan","https://en.wikipedia.org/wiki/Love_Marriage_(1975_film)"
"http://www.wikidata.org/entity/Q18355830","tt0278690","Scene No. 7","1985 film directed by Ambili","https://en.wikipedia.org/wiki/Scene_No._7"
"http://www.wikidata.org/entity/Q18355979","tt0352351","Four Plus Four","1987 film","https://en.wikipedia.org/wiki/Four_Plus_Four"
"http://www.wikidata.org/entity/Q18357879","tt0352207","Bheekaran","1988 film","https://en.wikipedia.org/wiki/Bheekaran"
"http://www.wikidata.org/entity/Q18378149","tt0281180","Seemantha Puthran","1976 film by A. B. Raj","https://en.wikipedia.org/wiki/Seemantha_Puthran"
"http://www.wikidata.org/entity/Q18389472","tt0317410","Ee Yugam","1983 film","https://en.wikipedia.org/wiki/Ee_Yugam"
"http://www.wikidata.org/entity/Q18612526","tt1380110","Huli Hejje","1984 film by K. S. L. Swamy","https://en.wikipedia.org/wiki/Huli_Hejje"
"http://www.wikidata.org/entity/Q19571018","tt0230033","Besahara","1987 film by B. R. Ishara","https://en.wikipedia.org/wiki/Besahara"
"http://www.wikidata.org/entity/Q19571454","tt0154411","Dikshul","1943 film by Premankur Atorthy","https://en.wikipedia.org/wiki/Dikshul"
"http://www.wikidata.org/entity/Q19573174","tt0308631","Naanu Nanna Hendthi","1985 film by D. Rajendra Babu","https://en.wikipedia.org/wiki/Naanu_Nanna_Hendthi"
"http://www.wikidata.org/entity/Q19580843","tt1437627","Prananiki Pranam","1990 film","https://en.wikipedia.org/wiki/Prananiki_Pranam"
"http://www.wikidata.org/entity/Q19581166","tt0368191","Radha Ramana","1943 film","https://en.wikipedia.org/wiki/Radha_Ramana_(film)"
"http://www.wikidata.org/entity/Q19581201","tt0953565","Raja Satyavrata","1961 film","https://en.wikipedia.org/wiki/Raja_Satyavrata"
"http://www.wikidata.org/entity/Q19599596","tt1408085","Shivalinga Sakshi","1960 film directed by D. Shankar Singh","https://en.wikipedia.org/wiki/Shivalinga_Sakshi"
"http://www.wikidata.org/entity/Q20538723","tt18968676","International Hero","2015 film","https://en.wikipedia.org/wiki/International_Hero_(film)"
"http://www.wikidata.org/entity/Q20992401","tt7901688","Hum Sab Ullu Hain","2015 film","https://en.wikipedia.org/wiki/Hum_Sab_Ullu_Hain"
"http://www.wikidata.org/entity/Q21427595","tt5758896","Katmundu","2015 film by Raj Chakraborty","https://en.wikipedia.org/wiki/Katmundu"
"http://www.wikidata.org/entity/Q21646615","tt29328641","Krishna Nee Kunidaga","1989 film by Dwarakish","https://en.wikipedia.org/wiki/Krishna_Nee_Kunidaga"
"http://www.wikidata.org/entity/Q24905442","tt0156682","Kanavan Manaivi","1976 Tamil film directed by A. Bhimsingh","https://en.wikipedia.org/wiki/Kanavan_Manaivi"
"http://www.wikidata.org/entity/Q25209744","tt0260509","Viduthalai","1954 Tamil film directed by K. Ramnoth","https://en.wikipedia.org/wiki/Viduthalai_(1954_film)"
"http://www.wikidata.org/entity/Q27962946","tt0262723","Raaga Deepam","1982 film by Dasari Narayana Rao","https://en.wikipedia.org/wiki/Raaga_Deepam"
"http://www.wikidata.org/entity/Q60737589","tt8616250","Mithai","2019 film directed by Prashant Kumar","https://en.wikipedia.org/wiki/Mithai_(film)"
"http://www.wikidata.org/entity/Q64768716","tt9807856","Kaanadante Maayavadanu","film","https://en.wikipedia.org/wiki/Kaanadante_Maayavadanu"
"http://www.wikidata.org/entity/Q65562342","tt9396112","Sathyam Paranja Viswasikkuvo?","2019 film","https://en.wikipedia.org/wiki/Sathyam_Paranja_Viswasikkuvo"
"http://www.wikidata.org/entity/Q77892755","tt10882938","Mundina Nildana","2019 film","https://en.wikipedia.org/wiki/Mundina_Nildana"
"http://www.wikidata.org/entity/Q85846743","tt11648514","Naarappa","film","https://en.wikipedia.org/wiki/Narappa"
"http://www.wikidata.org/entity/Q89121622","tt0043889","Ore Jatri","1951 film by Rajen Choudhury","https://en.wikipedia.org/wiki/Ore_Jatri"
"http://www.wikidata.org/entity/Q96419103","tt3802574","Operation Parindey","2020 film directed by Sanjay Gadhvi","https://en.wikipedia.org/wiki/Operation_Parindey"
"http://www.wikidata.org/entity/Q97959630","tt1346708","Siripuram Monagadu","film","https://en.wikipedia.org/wiki/Siripuram_Monagadu"
"http://www.wikidata.org/entity/Q104843531","tt7679852","Hampi","2017 film","https://en.wikipedia.org/wiki/Hampi_(film)"
"http://www.wikidata.org/entity/Q106405837","tt14260926","Ei Ami Renu","2021 film directed by Saumen Sur","https://en.wikipedia.org/wiki/Ei_Ami_Renu"
"http://www.wikidata.org/entity/Q110323939","tt15212810","Premam Poojyam","2021 film directed by Raghavendra Bakki Sannegowda","https://en.wikipedia.org/wiki/Premam_Poojyam"
"http://www.wikidata.org/entity/Q111973089","tt15329694","Fourwalls","2022 Indian film","https://en.wikipedia.org/wiki/Fourwalls"
"http://www.wikidata.org/entity/Q112061836","tt11731024","Iravin Nizhal","2022 Indian film directed by R. Parthiepan","https://en.wikipedia.org/wiki/Iravin_Nizhal"
"http://www.wikidata.org/entity/Q113331500","tt13393866","Pollangu","2012 Indian film","https://en.wikipedia.org/wiki/Pollangu"
"http://www.wikidata.org/entity/Q113665286","tt7317148","Mayabini","Wikimedia disambiguation page","https://en.wikipedia.org/wiki/Mayabini"
"http://www.wikidata.org/entity/Q115152293","tt22489432","Ree","2022 film directed by Sundharavadivel","https://en.wikipedia.org/wiki/Ree_(film)"
"http://www.wikidata.org/entity/Q115805077","tt13973518","Yogi Duniya","2018 Kannada-language film","https://en.wikipedia.org/wiki/Yogi_Duniya"
"http://www.wikidata.org/entity/Q115867062","tt15392812","Yugi","2022 Indian film","https://en.wikipedia.org/wiki/Yugi_(film)"
"http://www.wikidata.org/entity/Q116449780","tt8907844","Kaagar","2019 film directed by Makarand Mane","https://en.wikipedia.org/wiki/Kaagar"
"http://www.wikidata.org/entity/Q117815718","tt27171776","Yaathisai","2023 Indian film by Dharani Rasendran","https://en.wikipedia.org/wiki/Yaathisai"
"http://www.wikidata.org/entity/Q119791888","tt4971262","Road King","2023 Indian film","https://en.wikipedia.org/wiki/Road_King_(film)"
"http://www.wikidata.org/entity/Q120637257","tt28023607","Kaadapura Kalaikuzhu","2023 Tamil film","https://en.wikipedia.org/wiki/Kadapuraa_Kalaikuzhu"
"http://www.wikidata.org/entity/Q120965920","tt28115955","Vitthal Maza Sobati","2023 Indian film","https://en.wikipedia.org/wiki/Vitthal_Maza_Sobati"
"http://www.wikidata.org/entity/Q120973531","tt15561204","Web","2023 film directed by N.Haroon","https://en.wikipedia.org/wiki/Web_(2023_film)"
"http://www.wikidata.org/entity/Q121362985","tt13730246","Preethiya Theru","2010 Indian film","https://en.wikipedia.org/wiki/Preethiya_Theru"
"http://www.wikidata.org/entity/Q1891288","tt0214919","Manthiri Kumari","1950 Tamil film directed by Ellis R. Dungan","https://en.wikipedia.org/wiki/Manthiri_Kumari"
"http://www.wikidata.org/entity/Q3420032","tt0040396","Gopinath","1948 film by Mahesh Kaul","https://en.wikipedia.org/wiki/Gopinath_(film)"
"http://www.wikidata.org/entity/Q4705614","tt1360178","Alaigal","1973 Tamil film directed by C. V. Sridhar","https://en.wikipedia.org/wiki/Alaigal_(film)"
"http://www.wikidata.org/entity/Q4850077","tt0155524","Balaraju Katha","1970 film directed by Bapu","https://en.wikipedia.org/wiki/Balaraju_Katha"
"http://www.wikidata.org/entity/Q4900484","tt0138323","Bhabhi Ki Chudiyan","1961 film","https://en.wikipedia.org/wiki/Bhabhi_Ki_Chudiyan"
"http://www.wikidata.org/entity/Q4901336","tt0213515","Bharya Bharthalu","1961 Telugu film directed by Kotayya Pratyagatma","https://en.wikipedia.org/wiki/Bharya_Bhartalu"
"http://www.wikidata.org/entity/Q4955502","tt0262304","Brahma Puthrudu","1988 film by Dasari Narayana Rao","https://en.wikipedia.org/wiki/Brahma_Puthrudu"
"http://www.wikidata.org/entity/Q5089921","tt3171652","Chellata","2006 film by M. D. Sridhar","https://en.wikipedia.org/wiki/Chellata_(film)"
"http://www.wikidata.org/entity/Q5097581","tt0312559","Chilakamma Cheppindi","1977 film","https://en.wikipedia.org/wiki/Chilakamma_Cheppindi"
"http://www.wikidata.org/entity/Q5101187","tt0317243","Chinnavar","1992 Tamil film directed by Gangai Amaran","https://en.wikipedia.org/wiki/Chinnavar"
"http://www.wikidata.org/entity/Q5209819","tt0461187","Daivanamathil","2005 film directed by Jayaraj","https://en.wikipedia.org/wiki/Daivanamathil"
"http://www.wikidata.org/entity/Q5285926","tt0367660","Do Aankhen","1974 film","https://en.wikipedia.org/wiki/Do_Aankhen"
"http://www.wikidata.org/entity/Q5315314","tt0231505","Duniya Ek Tamasha","1942 film","https://en.wikipedia.org/wiki/Duniya_Ek_Tamasha"
"http://www.wikidata.org/entity/Q5379220","tt2349486","Ennittum","2006 film","https://en.wikipedia.org/wiki/Ennittum"
"http://www.wikidata.org/entity/Q5555656","tt0497376","Ghar Ka Chiraag","1967 film","https://en.wikipedia.org/wiki/Ghar_Ka_Chirag_(1967_film)"
"http://www.wikidata.org/entity/Q5887832","tt1373147","Hombisilu","1978 film by Geethapriya","https://en.wikipedia.org/wiki/Hombisilu"
"http://www.wikidata.org/entity/Q6316925","tt1411877","Justice Gopinath","1978 Tamil film directed by Dasari Yoganand","https://en.wikipedia.org/wiki/Justice_Gopinath"
"http://www.wikidata.org/entity/Q6354639","tt1648158","Kalusukovalani","2002 film by R. Raghuraj","https://en.wikipedia.org/wiki/Kalusukovalani"
"http://www.wikidata.org/entity/Q6479492","tt0430282","Lakhan","1979 film","https://en.wikipedia.org/wiki/Lakhan_(film)"
"http://www.wikidata.org/entity/Q6678709","tt0258770","Lora Neeyevide","1971 film","https://en.wikipedia.org/wiki/Lora_Neeyevide"
"http://www.wikidata.org/entity/Q6746860","tt0263708","Manamagan Thevai","1957 Tamil film directed by P. S. Ramakrishna Rao","https://en.wikipedia.org/wiki/Manamagan_Thevai"
"http://www.wikidata.org/entity/Q6851949","tt13915036","Military","2003 Tamil film directed by SurajR","https://en.wikipedia.org/wiki/Military_(film)"
"http://www.wikidata.org/entity/Q6937133","tt0035097","Muqabala","1942 Indian film by Nanabhai Bhatt, Babubhai Mistry","https://en.wikipedia.org/wiki/Muqabala"
"http://www.wikidata.org/entity/Q7285203","tt0259533","Raithu Bidda","1939 film by Gudavalli Ramabrahmam","https://en.wikipedia.org/wiki/Raithu_Bidda"
"http://www.wikidata.org/entity/Q7395800","tt1470914","Sabaash Mapillai","1961 film","https://en.wikipedia.org/wiki/Sabaash_Mapillai"
"http://www.wikidata.org/entity/Q7396460","tt0069204","Sabse Bada Sukh","1972 Hindi film directed by Hrishikesh Mukherjee","https://en.wikipedia.org/wiki/Sabse_Bada_Sukh"
"http://www.wikidata.org/entity/Q7399711","tt0371834","Sahodarara Savaal","1977 film by K. S. R. Das","https://en.wikipedia.org/wiki/Sahodarara_Savaal"
"http://www.wikidata.org/entity/Q7426198","tt0367008","Sati Nalaayini","1957 film","https://en.wikipedia.org/wiki/Sati_Nalaayini"
"http://www.wikidata.org/entity/Q7523321","tt1373227","Singaporenalli Raja Kulla","1978 film by C. V. Rajendran","https://en.wikipedia.org/wiki/Singaporenalli_Raja_Kulla"
"http://www.wikidata.org/entity/Q7554493","tt0155188","Soggadu","1975 film by Kovelamudi Bapayya","https://en.wikipedia.org/wiki/Soggadu_(1975_film)"
"http://www.wikidata.org/entity/Q7563452","tt1445117","Sorgam","1970 Tamil film directed by T. R. Ramanna","https://en.wikipedia.org/wiki/Sorgam"
"http://www.wikidata.org/entity/Q7653812","tt0278077","Swapnam","1973 film by Babu Nanthankode","https://en.wikipedia.org/wiki/Swapnam"
"http://www.wikidata.org/entity/Q7738423","tt0317560","The Guard","2001 film by Hakim Rawther","https://en.wikipedia.org/wiki/The_Guard_(2001_film)"
"http://www.wikidata.org/entity/Q7781356","tt0234877","Thenaruvi","1973 film by Kunchacko","https://en.wikipedia.org/wiki/Thenaruvi"
"http://www.wikidata.org/entity/Q10955953","tt0397743","Yeh Zindagi Kitni Haseen Hai","1966 Hindi film directed by R. K. Nayyar","https://en.wikipedia.org/wiki/Yeh_Zindagi_Kitni_Haseen_Hai"
"http://www.wikidata.org/entity/Q11019569","tt0240082","Teri Baahon Mein","1984 film","https://en.wikipedia.org/wiki/Teri_Baahon_Mein"
"http://www.wikidata.org/entity/Q20649724","tt0248384","Rukmavati Ki Haveli","1991 film directed by Govind Nihalani","https://en.wikipedia.org/wiki/Rukmavati_Ki_Haveli"
"http://www.wikidata.org/entity/Q21010869","tt6664190","Mudhalali","1957 Tamil film directed by Muktha Srinivasan","https://en.wikipedia.org/wiki/Mudhalali"
"http://www.wikidata.org/entity/Q21584251","tt5216780","Huccha Venkat","2014 film by Huccha Venkat","https://en.wikipedia.org/wiki/Huccha_Venkat_(film)"
"http://www.wikidata.org/entity/Q24555195","tt5889406","Love Station","2016 Odia film directed by Ashok Pati","https://en.wikipedia.org/wiki/Love_Station_(2016_film)"
"http://www.wikidata.org/entity/Q27536505","tt6208132","Kuttikalundu Sookshikkuka","2016 film by Kalavoor Ravikumar","https://en.wikipedia.org/wiki/Kuttikalundu_Sookshikkuka"
"http://www.wikidata.org/entity/Q27590633","tt0187502","Sri Ranga Neethulu","1983 film directed by A. Kodandarami Reddy","https://en.wikipedia.org/wiki/Sri_Ranga_Neethulu"
"http://www.wikidata.org/entity/Q28753399","tt6375532","Prakash Electronic","2017 film by Manoj Sharma","https://en.wikipedia.org/wiki/Prakash_Electronic"
"http://www.wikidata.org/entity/Q29032887","tt4767340","Rag Union","2015 film directed by Mikhaïl Mestetski","https://en.wikipedia.org/wiki/Rag_Union"
"http://www.wikidata.org/entity/Q30021018","tt7317148","Mayabini","1992 film directed by Tushar Majumdar","https://en.wikipedia.org/wiki/Mayabini_(1992_film)"
"http://www.wikidata.org/entity/Q38805362","tt0396805","Phoolan Hasina Ramkali","1993 Hindi film by Kanti Shah","https://en.wikipedia.org/wiki/Phoolan_Hasina_Ramkali"
"http://www.wikidata.org/entity/Q43302541","tt7559200","My Friends Dulhania","2017 film directed by O P Rai","https://en.wikipedia.org/wiki/My_Friends_Dulhania"
"http://www.wikidata.org/entity/Q48671185","tt7125636","Nagmoti","film directed by Gautam Chattopadhyay","https://en.wikipedia.org/wiki/Nagmoti"
"http://www.wikidata.org/entity/Q48671539","tt0187418","Prema Simhasanam","1981 film","https://en.wikipedia.org/wiki/Prema_Simhasanam"
"http://www.wikidata.org/entity/Q50819298","tt7951272","Thobama","2018 film","https://en.wikipedia.org/wiki/Thobama"
"http://www.wikidata.org/entity/Q56276589","tt0042716","Maryada","1950 film","https://en.wikipedia.org/wiki/Maryada_(1950_film)"
"http://www.wikidata.org/entity/Q56291026","tt9914368","Kuttram Seiyel","2019 film directed by Venkatesh and Bharathirajaa","https://en.wikipedia.org/wiki/Kuttram_Seiyel"
"http://www.wikidata.org/entity/Q11029822","tt0234739","Singhasan","1986 film by Krishna Ghattamaneni","https://en.wikipedia.org/wiki/Singhasan"
"http://www.wikidata.org/entity/Q12929983","tt1445698","Nirai Kudam","1969 Tamil film directed by Muktha Srinivasan","https://en.wikipedia.org/wiki/Nirai_Kudam"
"http://www.wikidata.org/entity/Q12978049","tt27709194","Chavukkadi Chandrakantha","1960 film","https://en.wikipedia.org/wiki/Chavukkadi_Chandrakantha"
"http://www.wikidata.org/entity/Q12986992","tt0256164","Macha Rekai","1950 Tamil film directed by P. Pullaiah","https://en.wikipedia.org/wiki/Macha_Rekai"
"http://www.wikidata.org/entity/Q13010918","tt0373287","Santosham","1955 film","https://en.wikipedia.org/wiki/Santosham_(1955_film)"
"http://www.wikidata.org/entity/Q13160379","tt1364191","Bhale Jodi","1970 film by Y. R. Swamy","https://en.wikipedia.org/wiki/Bhale_Jodi_(1970_film)"
"http://www.wikidata.org/entity/Q13160674","tt0305849","Munjaneya Manju","1993 film by P. H. Vishwanath","https://en.wikipedia.org/wiki/Munjaneya_Manju"
"http://www.wikidata.org/entity/Q15051549","tt0255375","Midumidukki","1968 film by Crossbelt Mani","https://en.wikipedia.org/wiki/Midumidukki"
"http://www.wikidata.org/entity/Q15515219","tt3686226","Ninnindale","2014 film by Jayanth C. Paranjee","https://en.wikipedia.org/wiki/Ninnindale"
"http://www.wikidata.org/entity/Q15701512","tt0262514","Jagan","film directed by Dasari Narayana Rao","https://en.wikipedia.org/wiki/Jagan_(film)"
"http://www.wikidata.org/entity/Q15711834","tt6765202","Manu Needhi","2000 Tamil film directed by Thambi Ramaiah","https://en.wikipedia.org/wiki/Manu_Needhi"
"http://www.wikidata.org/entity/Q15722887","tt0155220","Sundara Swapnagalu","1986 film by K. Balachander","https://en.wikipedia.org/wiki/Sundara_Swapnagalu"
"http://www.wikidata.org/entity/Q16134816","tt0155852","Manaswini","1968 film by P. Bhaskaran","https://en.wikipedia.org/wiki/Manaswini"
"http://www.wikidata.org/entity/Q16249092","tt0322710","Idhu Oru Thodar Kathai","1987 Tamil film directed by Anu Mohan","https://en.wikipedia.org/wiki/Idhu_Oru_Thodar_Kathai"
